# wavelen objCounts skyAndBiasCounts pixnum
4.688081100950699692e+03 6.265000000000000000e+02 0.000000000000000000e+00 4.970000000000000000e+02
4.688710290944840381e+03 6.340000000000000000e+02 0.000000000000000000e+00 4.980000000000000000e+02
4.689339457102520100e+03 6.410000000000000000e+02 0.000000000000000000e+00 4.990000000000000000e+02
4.689968599380829801e+03 6.430000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+02
4.690597717736840423e+03 6.390000000000000000e+02 0.000000000000000000e+00 5.010000000000000000e+02
4.691226812127600169e+03 6.310000000000000000e+02 0.000000000000000000e+00 5.020000000000000000e+02
4.691855882510179981e+03 6.280000000000000000e+02 0.000000000000000000e+00 5.030000000000000000e+02
4.692484928841659894e+03 6.260000000000000000e+02 0.000000000000000000e+00 5.040000000000000000e+02
4.693113951079099934e+03 6.230000000000000000e+02 0.000000000000000000e+00 5.050000000000000000e+02
4.693742949179570132e+03 6.210000000000000000e+02 0.000000000000000000e+00 5.060000000000000000e+02
4.694371923100139611e+03 6.210000000000000000e+02 0.000000000000000000e+00 5.070000000000000000e+02
4.695000872797870215e+03 6.190000000000000000e+02 0.000000000000000000e+00 5.080000000000000000e+02
4.695629798229840162e+03 6.200000000000000000e+02 0.000000000000000000e+00 5.090000000000000000e+02
4.696258699353100383e+03 6.200000000000000000e+02 0.000000000000000000e+00 5.100000000000000000e+02
4.696887576124730003e+03 6.190000000000000000e+02 0.000000000000000000e+00 5.110000000000000000e+02
4.697516428501789960e+03 6.185000000000000000e+02 0.000000000000000000e+00 5.120000000000000000e+02
4.698145256441360289e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.130000000000000000e+02
4.698774059900500106e+03 6.175000000000000000e+02 0.000000000000000000e+00 5.140000000000000000e+02
4.699402838836270348e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.150000000000000000e+02
4.700031593205750141e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.160000000000000000e+02
4.700660322966000422e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.170000000000000000e+02
4.701289028074100315e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.180000000000000000e+02
4.701917708487099844e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.190000000000000000e+02
4.702546364162079954e+03 6.185000000000000000e+02 0.000000000000000000e+00 5.200000000000000000e+02
4.703174995056099760e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.210000000000000000e+02
4.703803601126230205e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.220000000000000000e+02
4.704432182329540410e+03 6.200000000000000000e+02 0.000000000000000000e+00 5.230000000000000000e+02
4.705060738623100406e+03 6.220000000000000000e+02 0.000000000000000000e+00 5.240000000000000000e+02
4.705689269963970219e+03 6.250000000000000000e+02 0.000000000000000000e+00 5.250000000000000000e+02
4.706317776309219880e+03 6.245000000000000000e+02 0.000000000000000000e+00 5.260000000000000000e+02
4.706946257615930335e+03 6.220000000000000000e+02 0.000000000000000000e+00 5.270000000000000000e+02
4.707574713841149787e+03 6.205000000000000000e+02 0.000000000000000000e+00 5.280000000000000000e+02
4.708203144941950086e+03 6.195000000000000000e+02 0.000000000000000000e+00 5.290000000000000000e+02
4.708831550875410358e+03 6.200000000000000000e+02 0.000000000000000000e+00 5.300000000000000000e+02
4.709459931598589719e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.310000000000000000e+02
4.710088287068550017e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.320000000000000000e+02
4.710716617242370376e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.330000000000000000e+02
4.711344922077109914e+03 6.185000000000000000e+02 0.000000000000000000e+00 5.340000000000000000e+02
4.711973201529849575e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.350000000000000000e+02
4.712601455557640293e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.360000000000000000e+02
4.713229684117550278e+03 6.175000000000000000e+02 0.000000000000000000e+00 5.370000000000000000e+02
4.713857887166669570e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.380000000000000000e+02
4.714486064662040008e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.390000000000000000e+02
4.715114216560739806e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.400000000000000000e+02
4.715742342819829901e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.410000000000000000e+02
4.716370443396390328e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.420000000000000000e+02
4.716998518247490210e+03 6.175000000000000000e+02 0.000000000000000000e+00 5.430000000000000000e+02
4.717626567330179569e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.440000000000000000e+02
4.718254590601540258e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.450000000000000000e+02
4.718882588018629576e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.460000000000000000e+02
4.719510559538520283e+03 6.175000000000000000e+02 0.000000000000000000e+00 5.470000000000000000e+02
4.720138505118289686e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.480000000000000000e+02
4.720766424714989625e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.490000000000000000e+02
4.721394318285700137e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.500000000000000000e+02
4.722022185787480339e+03 6.185000000000000000e+02 0.000000000000000000e+00 5.510000000000000000e+02
4.722650027177400261e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.520000000000000000e+02
4.723277842412529935e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.530000000000000000e+02
4.723905631449930297e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.540000000000000000e+02
4.724533394246679563e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.550000000000000000e+02
4.725161130759839580e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.560000000000000000e+02
4.725788840946480377e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.570000000000000000e+02
4.726416524763660163e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.580000000000000000e+02
4.727044182168459884e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.590000000000000000e+02
4.727671813117939564e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.600000000000000000e+02
4.728299417569170146e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.610000000000000000e+02
4.728926995479209836e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.620000000000000000e+02
4.729554546805139580e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.630000000000000000e+02
4.730182071504020314e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.640000000000000000e+02
4.730809569532920250e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.650000000000000000e+02
4.731437040848910328e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.660000000000000000e+02
4.732064485409049666e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.670000000000000000e+02
4.732691903170420119e+03 6.200000000000000000e+02 0.000000000000000000e+00 5.680000000000000000e+02
4.733319294090069889e+03 6.225000000000000000e+02 0.000000000000000000e+00 5.690000000000000000e+02
4.733946658125089925e+03 6.280000000000000000e+02 0.000000000000000000e+00 5.700000000000000000e+02
4.734573995232530251e+03 6.310000000000000000e+02 0.000000000000000000e+00 5.710000000000000000e+02
4.735201305369459988e+03 6.280000000000000000e+02 0.000000000000000000e+00 5.720000000000000000e+02
4.735828588492950075e+03 6.240000000000000000e+02 0.000000000000000000e+00 5.730000000000000000e+02
4.736455844560079640e+03 6.220000000000000000e+02 0.000000000000000000e+00 5.740000000000000000e+02
4.737083073527899614e+03 6.200000000000000000e+02 0.000000000000000000e+00 5.750000000000000000e+02
4.737710275353480029e+03 6.200000000000000000e+02 0.000000000000000000e+00 5.760000000000000000e+02
4.738337449993890004e+03 6.190000000000000000e+02 0.000000000000000000e+00 5.770000000000000000e+02
4.738964597406199573e+03 6.185000000000000000e+02 0.000000000000000000e+00 5.780000000000000000e+02
4.739591717547479675e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.790000000000000000e+02
4.740218810374800341e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.800000000000000000e+02
4.740845875845209775e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.810000000000000000e+02
4.741472913915799836e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.820000000000000000e+02
4.742099924543619636e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.830000000000000000e+02
4.742726907685750120e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.840000000000000000e+02
4.743353863299250406e+03 6.185000000000000000e+02 0.000000000000000000e+00 5.850000000000000000e+02
4.743980791341179611e+03 6.190000000000000000e+02 0.000000000000000000e+00 5.860000000000000000e+02
4.744607691768629593e+03 6.190000000000000000e+02 0.000000000000000000e+00 5.870000000000000000e+02
4.745234564538660379e+03 6.190000000000000000e+02 0.000000000000000000e+00 5.880000000000000000e+02
4.745861409608320173e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.890000000000000000e+02
4.746488226934699924e+03 6.185000000000000000e+02 0.000000000000000000e+00 5.900000000000000000e+02
4.747115016474849654e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.910000000000000000e+02
4.747741778185850308e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.920000000000000000e+02
4.748368512024770098e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.930000000000000000e+02
4.748995217948659956e+03 6.175000000000000000e+02 0.000000000000000000e+00 5.940000000000000000e+02
4.749621895914609922e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.950000000000000000e+02
4.750248545879670019e+03 6.190000000000000000e+02 0.000000000000000000e+00 5.960000000000000000e+02
4.750875167800920281e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.970000000000000000e+02
4.751501761635409821e+03 6.170000000000000000e+02 0.000000000000000000e+00 5.980000000000000000e+02
4.752128327340229589e+03 6.180000000000000000e+02 0.000000000000000000e+00 5.990000000000000000e+02
4.752754864872429607e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+02
4.753381374189089911e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.010000000000000000e+02
4.754007855247269617e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.020000000000000000e+02
4.754634308004049672e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.030000000000000000e+02
4.755260732416470091e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.040000000000000000e+02
4.755887128441630011e+03 6.185000000000000000e+02 0.000000000000000000e+00 6.050000000000000000e+02
4.756513496036580364e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.060000000000000000e+02
4.757139835158380265e+03 6.190000000000000000e+02 0.000000000000000000e+00 6.070000000000000000e+02
4.757766145764119756e+03 6.200000000000000000e+02 0.000000000000000000e+00 6.080000000000000000e+02
4.758392427810849767e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.090000000000000000e+02
4.759018681255650336e+03 6.185000000000000000e+02 0.000000000000000000e+00 6.100000000000000000e+02
4.759644906055569663e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.110000000000000000e+02
4.760271102167699610e+03 6.185000000000000000e+02 0.000000000000000000e+00 6.120000000000000000e+02
4.760897269549090197e+03 6.190000000000000000e+02 0.000000000000000000e+00 6.130000000000000000e+02
4.761523408156819642e+03 6.190000000000000000e+02 0.000000000000000000e+00 6.140000000000000000e+02
4.762149517947939785e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.150000000000000000e+02
4.762775598879539757e+03 6.185000000000000000e+02 0.000000000000000000e+00 6.160000000000000000e+02
4.763401650908669581e+03 6.175000000000000000e+02 0.000000000000000000e+00 6.170000000000000000e+02
4.764027673992410200e+03 6.190000000000000000e+02 0.000000000000000000e+00 6.180000000000000000e+02
4.764653668087819824e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.190000000000000000e+02
4.765279633151970302e+03 6.370000000000000000e+02 0.000000000000000000e+00 6.200000000000000000e+02
4.765905569141929846e+03 6.630000000000000000e+02 0.000000000000000000e+00 6.210000000000000000e+02
4.766531476014760301e+03 6.835000000000000000e+02 0.000000000000000000e+00 6.220000000000000000e+02
4.767157353727539885e+03 6.775000000000000000e+02 0.000000000000000000e+00 6.230000000000000000e+02
4.767783202237330443e+03 6.585000000000000000e+02 0.000000000000000000e+00 6.240000000000000000e+02
4.768409021501190182e+03 6.450000000000000000e+02 0.000000000000000000e+00 6.250000000000000000e+02
4.769034811476200048e+03 6.375000000000000000e+02 0.000000000000000000e+00 6.260000000000000000e+02
4.769660572119430071e+03 6.315000000000000000e+02 0.000000000000000000e+00 6.270000000000000000e+02
4.770286303387930275e+03 6.280000000000000000e+02 0.000000000000000000e+00 6.280000000000000000e+02
4.770912005238789789e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.290000000000000000e+02
4.771537677629050449e+03 6.190000000000000000e+02 0.000000000000000000e+00 6.300000000000000000e+02
4.772163320515809573e+03 6.190000000000000000e+02 0.000000000000000000e+00 6.310000000000000000e+02
4.772788933856109907e+03 6.200000000000000000e+02 0.000000000000000000e+00 6.320000000000000000e+02
4.773414517607039670e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.330000000000000000e+02
4.774040071725649796e+03 6.220000000000000000e+02 0.000000000000000000e+00 6.340000000000000000e+02
4.774665596169020318e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.350000000000000000e+02
4.775291090894210356e+03 6.200000000000000000e+02 0.000000000000000000e+00 6.360000000000000000e+02
4.775916555858279935e+03 6.210000000000000000e+02 0.000000000000000000e+00 6.370000000000000000e+02
4.776541991018320005e+03 6.190000000000000000e+02 0.000000000000000000e+00 6.380000000000000000e+02
4.777167396331379678e+03 6.190000000000000000e+02 0.000000000000000000e+00 6.390000000000000000e+02
4.777792771754529895e+03 6.185000000000000000e+02 0.000000000000000000e+00 6.400000000000000000e+02
4.778418117244849782e+03 6.160000000000000000e+02 0.000000000000000000e+00 6.410000000000000000e+02
4.779043432759390271e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.420000000000000000e+02
4.779668718255219574e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.430000000000000000e+02
4.780293973689429549e+03 6.175000000000000000e+02 0.000000000000000000e+00 6.440000000000000000e+02
4.780919199019060216e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.450000000000000000e+02
4.781544394201189789e+03 6.175000000000000000e+02 0.000000000000000000e+00 6.460000000000000000e+02
4.782169559192880115e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.470000000000000000e+02
4.782794693951210320e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.480000000000000000e+02
4.783419798433240430e+03 6.160000000000000000e+02 0.000000000000000000e+00 6.490000000000000000e+02
4.784044872596039568e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.500000000000000000e+02
4.784669916396679582e+03 6.165000000000000000e+02 0.000000000000000000e+00 6.510000000000000000e+02
4.785294929792219591e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.520000000000000000e+02
4.785919912739739630e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.530000000000000000e+02
4.786544865196289720e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.540000000000000000e+02
4.787169787118949898e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.550000000000000000e+02
4.787794678464790195e+03 6.185000000000000000e+02 0.000000000000000000e+00 6.560000000000000000e+02
4.788419539190859723e+03 6.190000000000000000e+02 0.000000000000000000e+00 6.570000000000000000e+02
4.789044369254250341e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.580000000000000000e+02
4.789669168612020258e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.590000000000000000e+02
4.790293937221230408e+03 6.185000000000000000e+02 0.000000000000000000e+00 6.600000000000000000e+02
4.790918675038949914e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.610000000000000000e+02
4.791543382022259721e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.620000000000000000e+02
4.792168058128219855e+03 6.195000000000000000e+02 0.000000000000000000e+00 6.630000000000000000e+02
4.792792703313890343e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.640000000000000000e+02
4.793417317536340306e+03 6.190000000000000000e+02 0.000000000000000000e+00 6.650000000000000000e+02
4.794041900752639776e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.660000000000000000e+02
4.794666452919869698e+03 6.175000000000000000e+02 0.000000000000000000e+00 6.670000000000000000e+02
4.795290973995080094e+03 6.175000000000000000e+02 0.000000000000000000e+00 6.680000000000000000e+02
4.795915463935350090e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.690000000000000000e+02
4.796539922697729708e+03 6.175000000000000000e+02 0.000000000000000000e+00 6.700000000000000000e+02
4.797164350239309897e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.710000000000000000e+02
4.797788746517139771e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.720000000000000000e+02
4.798413111488300274e+03 6.175000000000000000e+02 0.000000000000000000e+00 6.730000000000000000e+02
4.799037445109849614e+03 6.165000000000000000e+02 0.000000000000000000e+00 6.740000000000000000e+02
4.799661747338859641e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.750000000000000000e+02
4.800286018132400386e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.760000000000000000e+02
4.800910257447540062e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.770000000000000000e+02
4.801534465241339603e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.780000000000000000e+02
4.802158641470859948e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.790000000000000000e+02
4.802782786093190225e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.800000000000000000e+02
4.803406899065379548e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.810000000000000000e+02
4.804030980344509771e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.820000000000000000e+02
4.804655029887640012e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.830000000000000000e+02
4.805279047651830297e+03 6.175000000000000000e+02 0.000000000000000000e+00 6.840000000000000000e+02
4.805903033594159751e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.850000000000000000e+02
4.806526987671700226e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.860000000000000000e+02
4.807150909841509929e+03 6.175000000000000000e+02 0.000000000000000000e+00 6.870000000000000000e+02
4.807774800060659800e+03 6.170000000000000000e+02 0.000000000000000000e+00 6.880000000000000000e+02
4.808398658286209866e+03 6.185000000000000000e+02 0.000000000000000000e+00 6.890000000000000000e+02
4.809022484475240162e+03 6.180000000000000000e+02 0.000000000000000000e+00 6.900000000000000000e+02
4.809646278584809806e+03 6.195000000000000000e+02 0.000000000000000000e+00 6.910000000000000000e+02
4.810270040571999743e+03 6.250000000000000000e+02 0.000000000000000000e+00 6.920000000000000000e+02
4.810893770393859995e+03 6.340000000000000000e+02 0.000000000000000000e+00 6.930000000000000000e+02
4.811517468007459684e+03 6.355000000000000000e+02 0.000000000000000000e+00 6.940000000000000000e+02
4.812141133369879753e+03 6.295000000000000000e+02 0.000000000000000000e+00 6.950000000000000000e+02
4.812764766438180231e+03 6.260000000000000000e+02 0.000000000000000000e+00 6.960000000000000000e+02
4.813388367169420235e+03 6.240000000000000000e+02 0.000000000000000000e+00 6.970000000000000000e+02
4.814011935520689804e+03 6.225000000000000000e+02 0.000000000000000000e+00 6.980000000000000000e+02
4.814635471449029865e+03 6.200000000000000000e+02 0.000000000000000000e+00 6.990000000000000000e+02
4.815258974911529549e+03 6.195000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+02
4.815882445865249792e+03 6.190000000000000000e+02 0.000000000000000000e+00 7.010000000000000000e+02
4.816505884267249712e+03 6.175000000000000000e+02 0.000000000000000000e+00 7.020000000000000000e+02
4.817129290074600249e+03 6.200000000000000000e+02 0.000000000000000000e+00 7.030000000000000000e+02
4.817752663244379619e+03 6.260000000000000000e+02 0.000000000000000000e+00 7.040000000000000000e+02
4.818376003733649668e+03 6.430000000000000000e+02 0.000000000000000000e+00 7.050000000000000000e+02
4.818999311499470423e+03 6.580000000000000000e+02 0.000000000000000000e+00 7.060000000000000000e+02
4.819622586498920100e+03 6.590000000000000000e+02 0.000000000000000000e+00 7.070000000000000000e+02
4.820245828689059636e+03 6.480000000000000000e+02 0.000000000000000000e+00 7.080000000000000000e+02
4.820869038026959970e+03 6.370000000000000000e+02 0.000000000000000000e+00 7.090000000000000000e+02
4.821492214469690225e+03 6.320000000000000000e+02 0.000000000000000000e+00 7.100000000000000000e+02
4.822115357974320432e+03 6.270000000000000000e+02 0.000000000000000000e+00 7.110000000000000000e+02
4.822738468497899703e+03 6.240000000000000000e+02 0.000000000000000000e+00 7.120000000000000000e+02
4.823361545997519897e+03 6.210000000000000000e+02 0.000000000000000000e+00 7.130000000000000000e+02
4.823984590430230128e+03 6.200000000000000000e+02 0.000000000000000000e+00 7.140000000000000000e+02
4.824607601753110430e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.150000000000000000e+02
4.825230579923229925e+03 6.175000000000000000e+02 0.000000000000000000e+00 7.160000000000000000e+02
4.825853524897640455e+03 6.170000000000000000e+02 0.000000000000000000e+00 7.170000000000000000e+02
4.826476436633430239e+03 6.170000000000000000e+02 0.000000000000000000e+00 7.180000000000000000e+02
4.827099315087650211e+03 6.170000000000000000e+02 0.000000000000000000e+00 7.190000000000000000e+02
4.827722160217370401e+03 6.170000000000000000e+02 0.000000000000000000e+00 7.200000000000000000e+02
4.828344971979669936e+03 6.170000000000000000e+02 0.000000000000000000e+00 7.210000000000000000e+02
4.828967750331599746e+03 6.170000000000000000e+02 0.000000000000000000e+00 7.220000000000000000e+02
4.829590495230239867e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.230000000000000000e+02
4.830213206632660331e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.240000000000000000e+02
4.830835884495910250e+03 6.175000000000000000e+02 0.000000000000000000e+00 7.250000000000000000e+02
4.831458528777079664e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.260000000000000000e+02
4.832081139433230419e+03 6.190000000000000000e+02 0.000000000000000000e+00 7.270000000000000000e+02
4.832703716421419813e+03 6.185000000000000000e+02 0.000000000000000000e+00 7.280000000000000000e+02
4.833326259698719696e+03 6.190000000000000000e+02 0.000000000000000000e+00 7.290000000000000000e+02
4.833948769222200099e+03 6.190000000000000000e+02 0.000000000000000000e+00 7.300000000000000000e+02
4.834571244948930143e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.310000000000000000e+02
4.835193686835979861e+03 6.185000000000000000e+02 0.000000000000000000e+00 7.320000000000000000e+02
4.835816094840410187e+03 6.190000000000000000e+02 0.000000000000000000e+00 7.330000000000000000e+02
4.836438468919290244e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.340000000000000000e+02
4.837060809029690063e+03 6.185000000000000000e+02 0.000000000000000000e+00 7.350000000000000000e+02
4.837683115128669670e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.360000000000000000e+02
4.838305387173310010e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.370000000000000000e+02
4.838927625120670200e+03 6.170000000000000000e+02 0.000000000000000000e+00 7.380000000000000000e+02
4.839549828927820272e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.390000000000000000e+02
4.840171998551830256e+03 6.170000000000000000e+02 0.000000000000000000e+00 7.400000000000000000e+02
4.840794133949760180e+03 6.175000000000000000e+02 0.000000000000000000e+00 7.410000000000000000e+02
4.841416235078680074e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.420000000000000000e+02
4.842038301895669974e+03 6.170000000000000000e+02 0.000000000000000000e+00 7.430000000000000000e+02
4.842660334357769898e+03 6.170000000000000000e+02 0.000000000000000000e+00 7.440000000000000000e+02
4.843282332422079890e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.450000000000000000e+02
4.843904296045649971e+03 6.175000000000000000e+02 0.000000000000000000e+00 7.460000000000000000e+02
4.844526225185540170e+03 6.170000000000000000e+02 0.000000000000000000e+00 7.470000000000000000e+02
4.845148119798839616e+03 6.175000000000000000e+02 0.000000000000000000e+00 7.480000000000000000e+02
4.845769979842600151e+03 6.185000000000000000e+02 0.000000000000000000e+00 7.490000000000000000e+02
4.846391805273889986e+03 6.170000000000000000e+02 0.000000000000000000e+00 7.500000000000000000e+02
4.847013596049790067e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.510000000000000000e+02
4.847635352127350416e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.520000000000000000e+02
4.848257073463650158e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.530000000000000000e+02
4.848878760015750231e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.540000000000000000e+02
4.849500411740719755e+03 6.175000000000000000e+02 0.000000000000000000e+00 7.550000000000000000e+02
4.850122028595639676e+03 6.190000000000000000e+02 0.000000000000000000e+00 7.560000000000000000e+02
4.850743610537560016e+03 6.200000000000000000e+02 0.000000000000000000e+00 7.570000000000000000e+02
4.851365157523549897e+03 6.205000000000000000e+02 0.000000000000000000e+00 7.580000000000000000e+02
4.851986669510690263e+03 6.200000000000000000e+02 0.000000000000000000e+00 7.590000000000000000e+02
4.852608146456030227e+03 6.205000000000000000e+02 0.000000000000000000e+00 7.600000000000000000e+02
4.853229588316649824e+03 6.185000000000000000e+02 0.000000000000000000e+00 7.610000000000000000e+02
4.853850995049619996e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.620000000000000000e+02
4.854472366611999860e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.630000000000000000e+02
4.855093702960860355e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.640000000000000000e+02
4.855715004053269695e+03 6.185000000000000000e+02 0.000000000000000000e+00 7.650000000000000000e+02
4.856336269846289724e+03 6.200000000000000000e+02 0.000000000000000000e+00 7.660000000000000000e+02
4.856957500296989565e+03 6.190000000000000000e+02 0.000000000000000000e+00 7.670000000000000000e+02
4.857578695362450162e+03 6.195000000000000000e+02 0.000000000000000000e+00 7.680000000000000000e+02
4.858199854999719719e+03 6.200000000000000000e+02 0.000000000000000000e+00 7.690000000000000000e+02
4.858820979165880090e+03 6.190000000000000000e+02 0.000000000000000000e+00 7.700000000000000000e+02
4.859442067818000396e+03 6.190000000000000000e+02 0.000000000000000000e+00 7.710000000000000000e+02
4.860063120913129751e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.720000000000000000e+02
4.860684138408360013e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.730000000000000000e+02
4.861305120260740296e+03 6.190000000000000000e+02 0.000000000000000000e+00 7.740000000000000000e+02
4.861926066427339720e+03 6.225000000000000000e+02 0.000000000000000000e+00 7.750000000000000000e+02
4.862546976865240140e+03 6.245000000000000000e+02 0.000000000000000000e+00 7.760000000000000000e+02
4.863167851531489760e+03 6.275000000000000000e+02 0.000000000000000000e+00 7.770000000000000000e+02
4.863788690383180437e+03 6.365000000000000000e+02 0.000000000000000000e+00 7.780000000000000000e+02
4.864409493377350373e+03 6.425000000000000000e+02 0.000000000000000000e+00 7.790000000000000000e+02
4.865030260471089605e+03 6.425000000000000000e+02 0.000000000000000000e+00 7.800000000000000000e+02
4.865650991621459980e+03 6.350000000000000000e+02 0.000000000000000000e+00 7.810000000000000000e+02
4.866271686785529710e+03 6.285000000000000000e+02 0.000000000000000000e+00 7.820000000000000000e+02
4.866892345920359730e+03 6.255000000000000000e+02 0.000000000000000000e+00 7.830000000000000000e+02
4.867512968983030078e+03 6.230000000000000000e+02 0.000000000000000000e+00 7.840000000000000000e+02
4.868133555930589864e+03 6.210000000000000000e+02 0.000000000000000000e+00 7.850000000000000000e+02
4.868754106720130039e+03 6.195000000000000000e+02 0.000000000000000000e+00 7.860000000000000000e+02
4.869374621308699716e+03 6.180000000000000000e+02 0.000000000000000000e+00 7.870000000000000000e+02
